sample_idx,park_size,park_quality,park_proximity,park_function,p_kipp,median_kipp_time
2168,10000.0,0.59546581748873,2.0,greenway,0.0,50.0
2169,10000.0,0.59546581748873,2.0,greenway,0.2,29.0
2170,10000.0,0.2388261450454593,2.0,recreation,0.0,50.0
2171,10000.0,0.2388261450454593,2.0,greenway,0.0,50.0
2172,10000.0,0.7672591026872397,2.0,greenway,0.2,29.0
2173,10000.0,0.5661479122936726,2.0,greenway,0.0,50.0
2174,10000.0,0.7672591026872397,2.0,recreation,0.0,50.0
2175,10000.0,0.7672591026872397,2.0,recreation,0.0,50.0
2176,10000.0,0.5661479122936726,2.0,greenway,0.2,25.0
2177,10000.0,0.5661479122936726,2.0,recreation,0.2,28.0
2178,10000.0,0.24672866649925712,2.0,recreation,0.4,31.5
2179,10000.0,0.498838165961206,2.0,recreation,0.0,50.0
2180,10000.0,0.24672866649925712,2.0,greenway,0.2,33.0
2181,10000.0,0.24672866649925712,2.0,greenway,0.4,29.5
2182,10000.0,0.498838165961206,2.0,recreation,0.2,23.0
2183,10000.0,0.498838165961206,2.0,greenway,0.2,31.0
2184,10000.0,0.2839778073132038,2.0,sports,0.2,32.0
2185,10000.0,0.3349696829915047,2.0,sports,0.2,31.0
2186,10000.0,0.2839778073132038,2.0,sports,0.2,29.0
2187,10000.0,0.2839778073132038,2.0,sports,0.0,50.0
2188,10000.0,0.3349696829915047,2.0,sports,0.0,50.0
2189,10000.0,0.3349696829915047,2.0,sports,0.0,50.0
2190,10000.0,0.6550106391310693,2.0,sports,0.0,50.0
2191,10000.0,0.7113613812252879,2.0,sports,0.0,50.0
2192,10000.0,0.6550106391310693,2.0,recreation,0.2,24.0
2193,10000.0,0.6550106391310693,2.0,recreation,0.0,50.0
2194,10000.0,0.7113613812252879,2.0,sports,0.2,30.0
2195,10000.0,0.7113613812252879,2.0,recreation,0.4,26.0
2196,10000.0,0.5577142788097262,2.0,greenway,0.4,30.5
2197,10000.0,0.40280334576964383,2.0,greenway,0.4,30.0
2198,10000.0,0.5577142788097262,2.0,greenway,0.0,50.0
2199,10000.0,0.5577142788097262,2.0,greenway,0.4,25.5
2200,10000.0,0.40280334576964383,2.0,greenway,0.0,50.0
2201,10000.0,0.40280334576964383,2.0,greenway,0.0,50.0
2202,10000.0,0.4845472624525428,2.0,recreation,0.2,33.0
2203,10000.0,0.6248006066307425,2.0,recreation,0.2,31.0
2204,10000.0,0.4845472624525428,2.0,recreation,0.4,27.0
2205,10000.0,0.4845472624525428,2.0,recreation,0.0,50.0
2206,10000.0,0.6248006066307425,2.0,recreation,0.2,27.0
2207,10000.0,0.6248006066307425,2.0,recreation,0.0,50.0
2208,10000.0,0.4701038625091315,2.0,greenway,0.4,30.5
2209,10000.0,0.271153567545116,2.0,greenway,0.2,35.0
2210,10000.0,0.4701038625091315,2.0,greenway,0.0,50.0
2211,10000.0,0.4701038625091315,2.0,greenway,0.2,28.0
2212,10000.0,0.271153567545116,2.0,greenway,0.4,31.5
2213,10000.0,0.271153567545116,2.0,greenway,0.0,50.0
2214,10000.0,0.5440310526639224,2.0,recreation,0.0,50.0
2215,10000.0,0.7950547397136689,2.0,recreation,0.2,21.0
2216,10000.0,0.5440310526639224,2.0,recreation,0.4,27.0
2217,10000.0,0.5440310526639224,2.0,recreation,0.4,25.0
2218,10000.0,0.7950547397136689,2.0,recreation,0.0,50.0
2219,10000.0,0.7950547397136689,2.0,recreation,0.2,26.0
2220,10000.0,0.6698294254019856,2.0,sports,0.2,34.0
2221,10000.0,0.4655222600325943,2.0,sports,0.2,27.0
2222,10000.0,0.6698294254019856,2.0,greenway,0.2,23.0
2223,10000.0,0.6698294254019856,2.0,greenway,0.2,25.0
2224,10000.0,0.4655222600325943,2.0,sports,0.0,50.0
2225,10000.0,0.4655222600325943,2.0,greenway,0.2,26.0
2226,10000.0,0.2972856873646379,2.0,sports,0.0,50.0
2227,10000.0,0.5444040037691593,2.0,sports,0.2,28.0
2228,10000.0,0.2972856873646379,2.0,sports,0.2,27.0
2229,10000.0,0.2972856873646379,2.0,sports,0.0,50.0
2230,10000.0,0.5444040037691593,2.0,sports,0.0,50.0
2231,10000.0,0.5444040037691593,2.0,sports,0.0,50.0
2232,10000.0,0.26011958550661807,2.0,greenway,0.2,29.0
2233,10000.0,0.6989741621538997,2.0,greenway,0.4,29.0
2234,10000.0,0.26011958550661807,2.0,sports,0.2,28.0
2235,10000.0,0.26011958550661807,2.0,sports,0.4,27.0
2236,10000.0,0.6989741621538997,2.0,greenway,0.0,50.0
2237,10000.0,0.6989741621538997,2.0,sports,0.2,29.0
2238,10000.0,0.781996132992208,2.0,recreation,0.2,23.0
2239,10000.0,0.329760466516018,2.0,recreation,0.2,29.0
2240,10000.0,0.781996132992208,2.0,greenway,0.2,34.0
2241,10000.0,0.781996132992208,2.0,greenway,0.2,23.0
2242,10000.0,0.329760466516018,2.0,recreation,0.6,29.0
2243,10000.0,0.329760466516018,2.0,greenway,0.0,50.0
2244,10000.0,0.5818643428385258,2.0,greenway,0.0,50.0
2245,10000.0,0.640520059131086,2.0,greenway,0.2,27.0
2246,10000.0,0.5818643428385258,2.0,recreation,0.0,50.0
2247,10000.0,0.5818643428385258,2.0,recreation,0.4,23.5
2248,10000.0,0.640520059131086,2.0,greenway,0.2,23.0
2249,10000.0,0.640520059131086,2.0,recreation,0.2,30.0
2250,10000.0,0.35726996213197715,2.0,recreation,0.2,31.0
2251,10000.0,0.4069508366286755,2.0,recreation,0.0,50.0
2252,10000.0,0.35726996213197715,2.0,sports,0.4,31.5
2253,10000.0,0.35726996213197715,2.0,sports,0.2,27.0
2254,10000.0,0.4069508366286755,2.0,recreation,0.2,25.0
2255,10000.0,0.4069508366286755,2.0,sports,0.6,28.0
2256,10000.0,0.41787744089961054,2.0,sports,0.2,26.0
2257,10000.0,0.5830404222011567,2.0,sports,0.4,31.0
2258,10000.0,0.41787744089961054,2.0,greenway,0.0,50.0
2259,10000.0,0.41787744089961054,2.0,greenway,0.2,24.0
2260,10000.0,0.5830404222011567,2.0,sports,0.2,27.0
2261,10000.0,0.5830404222011567,2.0,greenway,0.0,50.0
2262,10000.0,0.6429853707551957,2.0,sports,0.0,50.0
2263,10000.0,0.3519615156576038,2.0,sports,0.2,29.0
2264,10000.0,0.6429853707551957,2.0,recreation,0.0,50.0
2265,10000.0,0.6429853707551957,2.0,recreation,0.0,50.0
2266,10000.0,0.3519615156576038,2.0,sports,0.4,31.0
2267,10000.0,0.3519615156576038,2.0,recreation,0.4,25.0
2268,10000.0,0.7431404350325466,2.0,greenway,0.0,50.0
2269,10000.0,0.6792967297136785,2.0,greenway,0.2,28.0
2270,10000.0,0.7431404350325466,2.0,sports,0.2,27.0
2271,10000.0,0.7431404350325466,2.0,sports,0.2,29.0
2272,10000.0,0.6792967297136785,2.0,greenway,0.0,50.0
2273,10000.0,0.6792967297136785,2.0,sports,0.0,50.0
2274,10000.0,0.2147467589005828,2.0,recreation,0.2,27.0
2275,10000.0,0.31198725160211327,2.0,recreation,0.2,30.0
2276,10000.0,0.2147467589005828,2.0,recreation,0.0,50.0
2277,10000.0,0.2147467589005828,2.0,recreation,0.0,50.0
2278,10000.0,0.31198725160211327,2.0,recreation,0.0,50.0
2279,10000.0,0.31198725160211327,2.0,recreation,0.4,29.5
2280,10000.0,0.32757089603692296,2.0,greenway,0.0,50.0
2281,10000.0,0.44800432771444326,2.0,greenway,0.2,29.0
2282,10000.0,0.32757089603692296,2.0,recreation,0.0,50.0
2283,10000.0,0.32757089603692296,2.0,recreation,0.0,50.0
2284,10000.0,0.44800432771444326,2.0,greenway,0.0,50.0
2285,10000.0,0.44800432771444326,2.0,recreation,0.2,30.0
2286,10000.0,0.705315692164004,2.0,recreation,0.4,26.0
2287,10000.0,0.524395757727325,2.0,recreation,0.2,27.0
2288,10000.0,0.705315692164004,2.0,sports,0.2,31.0
2289,10000.0,0.705315692164004,2.0,sports,0.0,50.0
2290,10000.0,0.524395757727325,2.0,recreation,0.4,23.5
2291,10000.0,0.524395757727325,2.0,sports,0.0,50.0
2292,10000.0,0.5308101158589125,2.0,sports,0.0,50.0
2293,10000.0,0.21583343073725703,2.0,sports,0.2,32.0
2294,10000.0,0.5308101158589125,2.0,sports,0.2,26.0
2295,10000.0,0.5308101158589125,2.0,sports,0.2,28.0
2296,10000.0,0.21583343073725703,2.0,sports,0.0,50.0
2297,10000.0,0.21583343073725703,2.0,sports,0.0,50.0
2298,10000.0,0.4550533059984446,2.0,sports,0.2,32.0
2299,10000.0,0.7378303876146675,2.0,sports,0.4,24.5
2300,10000.0,0.4550533059984446,2.0,greenway,0.4,25.0
2301,10000.0,0.4550533059984446,2.0,greenway,0.0,50.0
2302,10000.0,0.7378303876146675,2.0,sports,0.2,30.0
2303,10000.0,0.7378303876146675,2.0,greenway,0.0,50.0
2304,10000.0,0.45760354138910775,2.0,greenway,0.0,50.0
2305,10000.0,0.4574056670069695,2.0,greenway,0.0,50.0
2306,10000.0,0.45760354138910775,2.0,sports,0.2,27.0
2307,10000.0,0.45760354138910775,2.0,sports,0.2,36.0
2308,10000.0,0.4574056670069695,2.0,greenway,0.0,50.0
2309,10000.0,0.4574056670069695,2.0,sports,0.0,50.0
2310,10000.0,0.5284086357802154,2.0,recreation,0.2,30.0
2311,10000.0,0.53379745464772,2.0,recreation,0.4,26.5
2312,10000.0,0.5284086357802154,2.0,greenway,0.0,50.0
2313,10000.0,0.5284086357802154,2.0,greenway,0.2,26.0
2314,10000.0,0.53379745464772,2.0,recreation,0.2,29.0
2315,10000.0,0.53379745464772,2.0,greenway,0.0,50.0
2316,10000.0,0.7030479649081827,2.0,sports,0.2,27.0
2317,10000.0,0.206466531008482,2.0,sports,0.4,27.5
2318,10000.0,0.7030479649081827,2.0,recreation,0.2,25.0
2319,10000.0,0.7030479649081827,2.0,recreation,0.2,23.0
2320,10000.0,0.206466531008482,2.0,sports,0.2,30.0
2321,10000.0,0.206466531008482,2.0,recreation,0.2,28.0
2322,10000.0,0.3296898322179914,2.0,sports,0.0,50.0
2323,10000.0,0.7284637024626137,2.0,sports,0.4,27.5
2324,10000.0,0.3296898322179914,2.0,greenway,0.0,50.0
2325,10000.0,0.3296898322179914,2.0,greenway,0.2,28.0
2326,10000.0,0.7284637024626137,2.0,sports,0.0,50.0
2327,10000.0,0.7284637024626137,2.0,greenway,0.2,25.0
2328,10000.0,0.21744133289903403,2.0,greenway,0.2,25.0
2329,10000.0,0.5924043536186219,2.0,greenway,0.0,50.0
2330,10000.0,0.21744133289903403,2.0,sports,0.0,50.0
2331,10000.0,0.21744133289903403,2.0,sports,0.4,32.0
2332,10000.0,0.5924043536186219,2.0,greenway,0.0,50.0
2333,10000.0,0.5924043536186219,2.0,sports,0.0,50.0
2334,10000.0,0.7402970699593425,2.0,recreation,0.2,24.0
2335,10000.0,0.3613250894472003,2.0,recreation,0.2,31.0
2336,10000.0,0.7402970699593425,2.0,recreation,0.4,26.0
2337,10000.0,0.7402970699593425,2.0,recreation,0.2,22.0
2338,10000.0,0.3613250894472003,2.0,recreation,0.4,29.0
2339,10000.0,0.3613250894472003,2.0,recreation,0.2,25.0
2340,10000.0,0.6411595284938814,2.0,greenway,0.0,50.0
2341,10000.0,0.669892279058695,2.0,greenway,0.0,50.0
2342,10000.0,0.6411595284938814,2.0,greenway,0.0,50.0
2343,10000.0,0.6411595284938814,2.0,greenway,0.0,50.0
2344,10000.0,0.669892279058695,2.0,greenway,0.2,24.0
2345,10000.0,0.669892279058695,2.0,greenway,0.0,50.0
2346,10000.0,0.4198520384728909,2.0,recreation,0.0,50.0
2347,10000.0,0.3025825863704086,2.0,recreation,0.2,28.0
2348,10000.0,0.4198520384728909,2.0,sports,0.2,28.0
2349,10000.0,0.4198520384728909,2.0,sports,0.0,50.0
2350,10000.0,0.3025825863704086,2.0,recreation,0.2,29.0
2351,10000.0,0.3025825863704086,2.0,sports,0.2,37.0
2352,10000.0,0.35499536842107776,2.0,sports,0.4,29.5
2353,10000.0,0.6896099803969264,2.0,sports,0.2,23.0
2354,10000.0,0.35499536842107776,2.0,recreation,0.0,50.0
2355,10000.0,0.35499536842107776,2.0,recreation,0.0,50.0
2356,10000.0,0.6896099803969264,2.0,sports,0.2,26.0
2357,10000.0,0.6896099803969264,2.0,recreation,0.2,26.0
2358,10000.0,0.5839947231113911,2.0,sports,0.2,26.0
2359,10000.0,0.32039592713117604,2.0,sports,0.4,29.5
2360,10000.0,0.5839947231113911,2.0,sports,0.0,50.0
2361,10000.0,0.5839947231113911,2.0,sports,0.2,26.0
2362,10000.0,0.32039592713117604,2.0,sports,0.0,50.0
2363,10000.0,0.32039592713117604,2.0,sports,0.0,50.0
2364,10000.0,0.7845715453848243,2.0,greenway,0.0,50.0
2365,10000.0,0.6499241163954139,2.0,greenway,0.4,24.5
2366,10000.0,0.7845715453848243,2.0,recreation,0.0,50.0
2367,10000.0,0.7845715453848243,2.0,recreation,0.0,50.0
2368,10000.0,0.6499241163954139,2.0,greenway,0.4,26.0
2369,10000.0,0.6499241163954139,2.0,recreation,0.0,50.0
2370,10000.0,0.25768835078924895,2.0,recreation,0.0,50.0
2371,10000.0,0.41635467931628234,2.0,recreation,0.2,30.0
2372,10000.0,0.25768835078924895,2.0,greenway,0.2,28.0
2373,10000.0,0.25768835078924895,2.0,greenway,0.4,34.5
2374,10000.0,0.41635467931628234,2.0,recreation,0.2,22.0
2375,10000.0,0.41635467931628234,2.0,greenway,0.0,50.0
2376,10000.0,0.2954484010115266,2.0,greenway,0.0,50.0
2377,10000.0,0.2617512626573444,2.0,greenway,0.4,30.5
2378,10000.0,0.2954484010115266,2.0,greenway,0.0,50.0
2379,10000.0,0.2954484010115266,2.0,greenway,0.2,29.0
2380,10000.0,0.2617512626573444,2.0,greenway,0.6,29.0
2381,10000.0,0.2617512626573444,2.0,greenway,0.0,50.0
2382,10000.0,0.6718108894303442,2.0,recreation,0.0,50.0
2383,10000.0,0.785652792453766,2.0,recreation,0.2,24.0
2384,10000.0,0.6718108894303442,2.0,sports,0.2,26.0
2385,10000.0,0.6718108894303442,2.0,sports,0.2,25.0
2386,10000.0,0.785652792453766,2.0,recreation,0.2,27.0
2387,10000.0,0.785652792453766,2.0,sports,0.2,32.0
2388,10000.0,0.5467553813010455,2.0,sports,0.2,25.0
2389,10000.0,0.47488833721727136,2.0,sports,0.0,50.0
2390,10000.0,0.5467553813010455,2.0,sports,0.4,29.5
2391,10000.0,0.5467553813010455,2.0,sports,0.4,27.5
2392,10000.0,0.47488833721727136,2.0,sports,0.0,50.0
2393,10000.0,0.47488833721727136,2.0,sports,0.4,34.5
2394,10000.0,0.4672353204339743,2.0,sports,0.2,31.0
2395,10000.0,0.5537702955305577,2.0,sports,0.0,50.0
2396,10000.0,0.4672353204339743,2.0,recreation,0.2,27.0
2397,10000.0,0.4672353204339743,2.0,recreation,0.0,50.0
2398,10000.0,0.5537702955305577,2.0,sports,0.0,50.0
2399,10000.0,0.5537702955305577,2.0,recreation,0.0,50.0
2400,10000.0,0.4820151945576072,2.0,greenway,0.0,50.0
2401,10000.0,0.3443371191620827,2.0,greenway,0.0,50.0
2402,10000.0,0.4820151945576072,2.0,greenway,0.0,50.0
2403,10000.0,0.4820151945576072,2.0,greenway,0.0,50.0
2404,10000.0,0.3443371191620827,2.0,greenway,0.2,28.0
2405,10000.0,0.3443371191620827,2.0,greenway,0.2,31.0
2406,10000.0,0.560097591392696,2.0,recreation,0.4,26.5
2407,10000.0,0.7207286028191449,2.0,recreation,0.0,50.0
2408,10000.0,0.560097591392696,2.0,recreation,0.0,50.0
2409,10000.0,0.560097591392696,2.0,recreation,0.2,28.0
2410,10000.0,0.7207286028191449,2.0,recreation,0.4,25.5
2411,10000.0,0.7207286028191449,2.0,recreation,0.2,22.0
2412,10000.0,0.6572599127888681,2.0,greenway,0.2,20.0
2413,10000.0,0.3934025429189205,2.0,greenway,0.2,28.0
2414,10000.0,0.6572599127888681,2.0,sports,0.0,50.0
2415,10000.0,0.6572599127888681,2.0,sports,0.2,33.0
2416,10000.0,0.3934025429189205,2.0,greenway,0.4,26.0
2417,10000.0,0.3934025429189205,2.0,sports,0.0,50.0
2418,10000.0,0.28187732473015786,2.0,recreation,0.4,31.0
2419,10000.0,0.6153994461521507,2.0,recreation,0.2,28.0
2420,10000.0,0.28187732473015786,2.0,recreation,0.0,50.0
2421,10000.0,0.28187732473015786,2.0,recreation,0.4,26.5
2422,10000.0,0.6153994461521507,2.0,recreation,0.0,50.0
2423,10000.0,0.6153994461521507,2.0,recreation,0.6,27.0
2424,10000.0,0.24405254609882834,2.0,greenway,0.4,28.5
2425,10000.0,0.7793080538511277,2.0,greenway,0.2,26.0
2426,10000.0,0.24405254609882834,2.0,recreation,0.2,29.0
2427,10000.0,0.24405254609882834,2.0,recreation,0.0,50.0
2428,10000.0,0.7793080538511277,2.0,greenway,0.4,22.0
2429,10000.0,0.7793080538511277,2.0,recreation,0.0,50.0
2430,10000.0,0.7700840141624212,2.0,recreation,0.4,28.5
2431,10000.0,0.24822905790060762,2.0,recreation,0.0,50.0
2432,10000.0,0.7700840141624212,2.0,greenway,0.0,50.0
2433,10000.0,0.7700840141624212,2.0,greenway,0.2,27.0
2434,10000.0,0.24822905790060762,2.0,recreation,0.2,31.0
2435,10000.0,0.24822905790060762,2.0,greenway,0.2,27.0
2436,10000.0,0.5972734922543168,2.0,sports,0.0,50.0
2437,10000.0,0.5567822284996511,2.0,sports,0.0,50.0
2438,10000.0,0.5972734922543168,2.0,sports,0.2,29.0
2439,10000.0,0.5972734922543168,2.0,sports,0.0,50.0
2440,10000.0,0.5567822284996511,2.0,sports,0.2,31.0
2441,10000.0,0.5567822284996511,2.0,sports,0.4,30.0
2442,10000.0,0.36983997542411096,2.0,sports,0.0,50.0
2443,10000.0,0.48947283979505307,2.0,sports,0.2,29.0
2444,10000.0,0.36983997542411096,2.0,greenway,0.0,50.0
2445,10000.0,0.36983997542411096,2.0,greenway,0.2,27.0
2446,10000.0,0.48947283979505307,2.0,sports,0.0,50.0
2447,10000.0,0.48947283979505307,2.0,greenway,0.0,50.0
2448,10000.0,0.4053262421861291,2.0,greenway,0.0,50.0
2449,10000.0,0.5014700321480632,2.0,greenway,0.0,50.0
2450,10000.0,0.4053262421861291,2.0,greenway,0.0,50.0
2451,10000.0,0.4053262421861291,2.0,greenway,0.4,30.0
2452,10000.0,0.5014700321480632,2.0,greenway,0.0,50.0
2453,10000.0,0.5014700321480632,2.0,greenway,0.2,24.0
2454,10000.0,0.6275587009266019,2.0,recreation,0.2,24.0
2455,10000.0,0.43225628286600115,2.0,recreation,0.0,50.0
2456,10000.0,0.6275587009266019,2.0,recreation,0.0,50.0
2457,10000.0,0.6275587009266019,2.0,recreation,0.0,50.0
2458,10000.0,0.43225628286600115,2.0,recreation,0.0,50.0
2459,10000.0,0.43225628286600115,2.0,recreation,0.0,50.0
2460,10000.0,0.7550334576517344,2.0,greenway,0.2,32.0
2461,10000.0,0.7617796083912254,2.0,greenway,0.2,26.0
2462,10000.0,0.7550334576517344,2.0,greenway,0.2,21.0
2463,10000.0,0.7550334576517344,2.0,greenway,0.2,24.0
2464,10000.0,0.7617796083912254,2.0,greenway,0.4,26.0
2465,10000.0,0.7617796083912254,2.0,greenway,0.2,25.0
2466,10000.0,0.2308316092938185,2.0,recreation,0.4,31.0
2467,10000.0,0.22821043953299525,2.0,recreation,0.2,27.0
2468,10000.0,0.2308316092938185,2.0,sports,0.0,50.0
2469,10000.0,0.2308316092938185,2.0,sports,0.0,50.0
2470,10000.0,0.22821043953299525,2.0,recreation,0.2,30.0
2471,10000.0,0.22821043953299525,2.0,sports,0.2,31.0
2472,10000.0,0.34299835264682776,2.0,sports,0.4,33.0
2473,10000.0,0.3737123085185886,2.0,sports,0.2,34.0
2474,10000.0,0.34299835264682776,2.0,recreation,0.4,31.0
2475,10000.0,0.34299835264682776,2.0,recreation,0.0,50.0
2476,10000.0,0.3737123085185886,2.0,sports,0.0,50.0
2477,10000.0,0.3737123085185886,2.0,recreation,0.0,50.0
2478,10000.0,0.7178673915565015,2.0,sports,0.2,30.0
2479,10000.0,0.5976135700941086,2.0,sports,0.2,29.0
2480,10000.0,0.7178673915565015,2.0,greenway,0.0,50.0
2481,10000.0,0.7178673915565015,2.0,greenway,0.2,30.0
2482,10000.0,0.5976135700941086,2.0,sports,0.4,33.0
2483,10000.0,0.5976135700941086,2.0,greenway,0.2,29.0
2484,10000.0,0.5147247647866607,2.0,greenway,0.2,24.0
2485,10000.0,0.28686313387006523,2.0,greenway,0.0,50.0
2486,10000.0,0.5147247647866607,2.0,recreation,0.2,29.0
2487,10000.0,0.5147247647866607,2.0,recreation,0.0,50.0
2488,10000.0,0.28686313387006523,2.0,greenway,0.2,27.0
2489,10000.0,0.28686313387006523,2.0,recreation,0.0,50.0
2490,10000.0,0.44315949659794573,2.0,recreation,0.0,50.0
2491,10000.0,0.6657447881996632,2.0,recreation,0.2,24.0
2492,10000.0,0.44315949659794573,2.0,sports,0.4,30.0
2493,10000.0,0.44315949659794573,2.0,sports,0.0,50.0
2494,10000.0,0.6657447881996632,2.0,recreation,0.2,25.0
2495,10000.0,0.6657447881996632,2.0,sports,0.2,26.0
2496,10000.0,0.43070728145539766,2.0,sports,0.2,29.0
2497,10000.0,0.6360698726028204,2.0,sports,0.0,50.0
2498,10000.0,0.43070728145539766,2.0,greenway,0.0,50.0
2499,10000.0,0.43070728145539766,2.0,greenway,0.0,50.0
2500,10000.0,0.6360698726028204,2.0,sports,0.6,31.0
2501,10000.0,0.6360698726028204,2.0,greenway,0.2,31.0
2502,10000.0,0.5084293324500323,2.0,sports,0.2,31.0
2503,10000.0,0.41026401910930876,2.0,sports,0.4,33.5
2504,10000.0,0.5084293324500323,2.0,sports,0.0,50.0
2505,10000.0,0.5084293324500323,2.0,sports,0.0,50.0
2506,10000.0,0.41026401910930876,2.0,sports,0.2,32.0
2507,10000.0,0.41026401910930876,2.0,sports,0.4,30.0
2508,10000.0,0.7089238645508886,2.0,greenway,0.0,50.0
2509,10000.0,0.6995090041309596,2.0,greenway,0.4,22.0
2510,10000.0,0.7089238645508886,2.0,greenway,0.4,25.5
2511,10000.0,0.7089238645508886,2.0,greenway,0.0,50.0
2512,10000.0,0.6995090041309596,2.0,greenway,0.6,26.0
2513,10000.0,0.6995090041309596,2.0,greenway,0.0,50.0
2514,10000.0,0.33318951372057204,2.0,recreation,0.0,50.0
2515,10000.0,0.3280977757647634,2.0,recreation,0.0,50.0
2516,10000.0,0.33318951372057204,2.0,recreation,0.2,27.0
2517,10000.0,0.33318951372057204,2.0,recreation,0.2,33.0
2518,10000.0,0.3280977757647634,2.0,recreation,0.2,25.0
2519,10000.0,0.3280977757647634,2.0,recreation,0.4,26.0
2520,10000.0,0.22101368438452484,2.0,greenway,0.2,33.0
2521,10000.0,0.46411934904754165,2.0,greenway,0.2,22.0
2522,10000.0,0.22101368438452484,2.0,recreation,0.0,50.0
2523,10000.0,0.22101368438452484,2.0,recreation,0.0,50.0
2524,10000.0,0.46411934904754165,2.0,greenway,0.2,31.0
2525,10000.0,0.46411934904754165,2.0,recreation,0.0,50.0
2526,10000.0,0.7460991552099587,2.0,recreation,0.6,24.0
2527,10000.0,0.5446126902475954,2.0,recreation,0.2,26.0
2528,10000.0,0.7460991552099587,2.0,sports,0.6,27.0
2529,10000.0,0.7460991552099587,2.0,sports,0.0,50.0
2530,10000.0,0.5446126902475954,2.0,recreation,0.2,27.0
2531,10000.0,0.5446126902475954,2.0,sports,0.2,28.0
2532,10000.0,0.6212540395557882,2.0,greenway,0.2,25.0
2533,10000.0,0.2741314370185137,2.0,greenway,0.0,50.0
2534,10000.0,0.6212540395557882,2.0,sports,0.0,50.0
2535,10000.0,0.6212540395557882,2.0,sports,0.6,28.0
2536,10000.0,0.2741314370185137,2.0,greenway,0.0,50.0
2537,10000.0,0.2741314370185137,2.0,sports,0.0,50.0
2538,10000.0,0.3928831085562706,2.0,recreation,0.2,24.0
2539,10000.0,0.7908551799133421,2.0,recreation,0.0,50.0
2540,10000.0,0.3928831085562706,2.0,greenway,0.6,25.0
2541,10000.0,0.3928831085562706,2.0,greenway,0.0,50.0
2542,10000.0,0.7908551799133421,2.0,recreation,0.2,25.0
2543,10000.0,0.7908551799133421,2.0,greenway,0.2,25.0
2544,10000.0,0.3820062123239041,2.0,greenway,0.2,31.0
2545,10000.0,0.21695163641124965,2.0,greenway,0.2,28.0
2546,10000.0,0.3820062123239041,2.0,sports,0.0,50.0
2547,10000.0,0.3820062123239041,2.0,sports,0.4,27.0
2548,10000.0,0.21695163641124965,2.0,greenway,0.4,30.0
2549,10000.0,0.21695163641124965,2.0,sports,0.0,50.0
2550,10000.0,0.6038594424724579,2.0,recreation,0.0,50.0
2551,10000.0,0.7355797555297614,2.0,recreation,0.0,50.0
2552,10000.0,0.6038594424724579,2.0,recreation,0.0,50.0
2553,10000.0,0.6038594424724579,2.0,recreation,0.2,25.0
2554,10000.0,0.7355797555297614,2.0,recreation,0.2,26.0
2555,10000.0,0.7355797555297614,2.0,recreation,0.0,50.0
2556,10000.0,0.7787278322502971,2.0,sports,0.2,29.0
2557,10000.0,0.44413750488311055,2.0,sports,0.0,50.0
2558,10000.0,0.7787278322502971,2.0,greenway,0.2,23.0
2559,10000.0,0.7787278322502971,2.0,greenway,0.0,50.0
2560,10000.0,0.44413750488311055,2.0,sports,0.0,50.0
2561,10000.0,0.44413750488311055,2.0,greenway,0.2,30.0
2562,10000.0,0.2541564827784896,2.0,sports,0.2,35.0
2563,10000.0,0.5271209988743067,2.0,sports,0.2,30.0
2564,10000.0,0.2541564827784896,2.0,recreation,0.0,50.0
2565,10000.0,0.2541564827784896,2.0,recreation,0.2,28.0
2566,10000.0,0.5271209988743067,2.0,sports,0.0,50.0
2567,10000.0,0.5271209988743067,2.0,recreation,0.0,50.0
2568,10000.0,0.2919903473928571,2.0,sports,0.4,31.0
2569,10000.0,0.6816866600885988,2.0,sports,0.2,23.0
2570,10000.0,0.2919903473928571,2.0,sports,0.0,50.0
2571,10000.0,0.2919903473928571,2.0,sports,0.0,50.0
2572,10000.0,0.6816866600885988,2.0,sports,0.2,26.0
2573,10000.0,0.6816866600885988,2.0,sports,0.4,30.5
2574,10000.0,0.6658945063129068,2.0,sports,0.2,30.0
2575,10000.0,0.3083710532635451,2.0,sports,0.2,32.0
2576,10000.0,0.6658945063129068,2.0,greenway,0.0,50.0
2577,10000.0,0.6658945063129068,2.0,greenway,0.0,50.0
2578,10000.0,0.3083710532635451,2.0,sports,0.0,50.0
2579,10000.0,0.3083710532635451,2.0,greenway,0.0,50.0
2580,10000.0,0.5666927706450224,2.0,greenway,0.2,19.0
2581,10000.0,0.5810495721176268,2.0,greenway,0.0,50.0
2582,10000.0,0.5666927706450224,2.0,recreation,0.0,50.0
2583,10000.0,0.5666927706450224,2.0,recreation,0.2,29.0
2584,10000.0,0.5810495721176268,2.0,greenway,0.0,50.0
2585,10000.0,0.5810495721176268,2.0,recreation,0.2,26.0
2586,10000.0,0.49417234994471076,2.0,recreation,0.2,26.0
2587,10000.0,0.3527535635977984,2.0,recreation,0.2,28.0
2588,10000.0,0.49417234994471076,2.0,greenway,0.4,30.5
2589,10000.0,0.49417234994471076,2.0,greenway,0.0,50.0
2590,10000.0,0.3527535635977984,2.0,recreation,0.0,50.0
2591,10000.0,0.3527535635977984,2.0,greenway,0.2,31.0
2592,10000.0,0.4808641312643886,2.0,greenway,0.2,28.0
2593,10000.0,0.7491019424051046,2.0,greenway,0.4,25.5
2594,10000.0,0.4808641312643886,2.0,sports,0.0,50.0
2595,10000.0,0.4808641312643886,2.0,sports,0.0,50.0
